2015-09-24 09:21:49,721 [main] INFO  z.s.s.d.jpa.SampleDataJpaApplication [Line:47 ] - Starting SampleDataJpaApplication on Company with PID 28826 (/home/fgq/develop/eclipse/work/spring-boot/sample-data-jpa/target/classes started by fgq in /home/fgq/develop/eclipse/work/spring-boot/sample-data-jpa)
2015-09-24 11:28:13,079 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:309] - Bean 'org.springframework.transaction.config.internalTransactionAdvisor' of type [class org.springframework.transaction.interceptor.BeanFactoryTransactionAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-09-24 11:28:13,385 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer [Line:79 ] - Tomcat initialized with port(s): 8900 (http)
2015-09-24 11:28:13,556 [main] INFO  o.a.catalina.core.StandardService [Line:180] - Starting service Tomcat
2015-09-24 11:28:13,557 [main] INFO  o.a.catalina.core.StandardEngine [Line:180] - Starting Servlet Engine: Apache Tomcat/8.0.23
2015-09-24 11:28:13,645 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] [Line:180] - Initializing Spring embedded WebApplicationContext
2015-09-24 11:28:13,646 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader [Line:268] - Root WebApplicationContext: initialization completed in 1540 ms
2015-09-24 11:28:14,718 [localhost-startStop-1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean [Line:339] - Building JPA container EntityManagerFactory for persistence unit 'default'
2015-09-24 11:28:15,775 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/css/**'], []
2015-09-24 11:28:15,775 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/js/**'], []
2015-09-24 11:28:15,775 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/images/**'], []
2015-09-24 11:28:15,776 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/**/favicon.ico'], []
2015-09-24 11:28:15,776 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/error'], []
2015-09-24 11:28:15,799 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@501fc67c, org.springframework.security.web.context.SecurityContextPersistenceFilter@78b68412, org.springframework.security.web.header.HeaderWriterFilter@26448908, org.springframework.security.web.authentication.logout.LogoutFilter@7dc56778, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@47e21760, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@45469184, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@37384c08, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@31dace82, org.springframework.security.web.session.SessionManagementFilter@4b0c4a0a, org.springframework.security.web.access.ExceptionTranslationFilter@151ca939, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2274c249]
2015-09-24 11:28:15,928 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean [Line:286] - Mapping filter: 'characterEncodingFilter' to: [/*]
2015-09-24 11:28:15,929 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean [Line:286] - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2015-09-24 11:28:15,929 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean [Line:286] - Mapping filter: 'springSecurityFilterChain' to: [/*]
2015-09-24 11:28:15,930 [localhost-startStop-1] INFO  o.s.b.c.e.ServletRegistrationBean [Line:188] - Mapping servlet: 'dispatcherServlet' to [/]
2015-09-24 11:28:16,315 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter [Line:517] - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@19dc67c2: startup date [Thu Sep 24 11:28:12 CST 2015]; root of context hierarchy
2015-09-24 11:28:16,362 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/customers],methods=[PUT],consumes=[application/json]}" onto public zx.soft.sample.data.jpa.domain.Customer zx.soft.sample.data.jpa.web.CustomerController.addCustomer(zx.soft.sample.data.jpa.domain.Customer)
2015-09-24 11:28:16,363 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/customers/last],methods=[GET]}" onto public java.util.List<zx.soft.sample.data.jpa.domain.Customer> zx.soft.sample.data.jpa.web.CustomerController.findCustomerByLastName(java.lang.String)
2015-09-24 11:28:16,363 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/customers/first],methods=[GET]}" onto public java.util.List<zx.soft.sample.data.jpa.domain.Customer> zx.soft.sample.data.jpa.web.CustomerController.findCustomerByFirstName(java.lang.String)
2015-09-24 11:28:16,364 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/redis/json],methods=[POST],consumes=[application/json]}" onto public void zx.soft.sample.data.jpa.web.RedisController.putJson(zx.soft.sample.data.jpa.domain.Customer)
2015-09-24 11:28:16,365 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest)
2015-09-24 11:28:16,365 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2015-09-24 11:28:16,384 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping [Line:314] - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2015-09-24 11:28:16,385 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping [Line:314] - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2015-09-24 11:28:16,414 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping [Line:314] - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2015-09-24 11:28:16,630 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter [Line:431] - Registering beans for JMX exposure on startup
2015-09-24 11:28:16,653 [main] INFO  o.a.coyote.http11.Http11NioProtocol [Line:180] - Initializing ProtocolHandler ["http-nio-192.168.6.126-8900"]
2015-09-24 11:28:16,661 [main] INFO  o.a.coyote.http11.Http11NioProtocol [Line:180] - Starting ProtocolHandler ["http-nio-192.168.6.126-8900"]
2015-09-24 11:28:16,667 [main] INFO  o.a.tomcat.util.net.NioSelectorPool [Line:180] - Using a shared selector for servlet write/read
2015-09-24 11:28:16,686 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer [Line:159] - Tomcat started on port(s): 8900 (http)
2015-09-24 11:28:16,688 [main] INFO  z.s.s.d.jpa.SampleDataJpaApplication [Line:56 ] - Started SampleDataJpaApplication in 4.798 seconds (JVM running for 5.185)
2015-09-24 11:28:38,003 [http-nio-192.168.6.126-8900-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] [Line:180] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2015-09-24 11:28:38,003 [http-nio-192.168.6.126-8900-exec-1] INFO  o.s.web.servlet.DispatcherServlet [Line:485] - FrameworkServlet 'dispatcherServlet': initialization started
2015-09-24 11:28:38,020 [http-nio-192.168.6.126-8900-exec-1] INFO  o.s.web.servlet.DispatcherServlet [Line:504] - FrameworkServlet 'dispatcherServlet': initialization completed in 16 ms
2015-09-24 11:28:42,574 [Thread-1] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext [Line:862] - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@19dc67c2: startup date [Thu Sep 24 11:28:12 CST 2015]; root of context hierarchy
2015-09-24 11:28:42,577 [Thread-1] INFO  o.s.j.e.a.AnnotationMBeanExporter [Line:449] - Unregistering JMX-exposed beans on shutdown
2015-09-24 11:28:42,584 [Thread-1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean [Line:462] - Closing JPA EntityManagerFactory for persistence unit 'default'
2015-09-24 11:48:49,578 [main] INFO  z.s.s.d.jpa.SampleDataJpaApplication [Line:47 ] - Starting SampleDataJpaApplication on Company with PID 3159 (/home/fgq/develop/eclipse/work/spring-boot/sample-data-jpa/target/classes started by fgq in /home/fgq/develop/eclipse/work/spring-boot/sample-data-jpa)
2015-09-24 11:48:49,613 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext [Line:510] - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@19dc67c2: startup date [Thu Sep 24 11:48:49 CST 2015]; root of context hierarchy
2015-09-24 11:48:50,277 [main] INFO  o.s.b.f.s.DefaultListableBeanFactory [Line:822] - Overriding bean definition for bean 'beanNameViewResolver': replacing [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration; factoryMethodName=beanNameViewResolver; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/web/ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration.class]] with [Root bean: class [null]; scope=; abstract=false; lazyInit=false; autowireMode=3; dependencyCheck=0; autowireCandidate=true; primary=false; factoryBeanName=org.springframework.boot.autoconfigure.web.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter; factoryMethodName=beanNameViewResolver; initMethodName=null; destroyMethodName=(inferred); defined in class path resource [org/springframework/boot/autoconfigure/web/WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter.class]]
2015-09-24 11:48:50,699 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:309] - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [class org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$eed37f49] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-09-24 11:48:50,716 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:309] - Bean 'transactionAttributeSource' of type [class org.springframework.transaction.annotation.AnnotationTransactionAttributeSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-09-24 11:48:50,724 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:309] - Bean 'transactionInterceptor' of type [class org.springframework.transaction.interceptor.TransactionInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-09-24 11:48:50,728 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:309] - Bean 'org.springframework.transaction.config.internalTransactionAdvisor' of type [class org.springframework.transaction.interceptor.BeanFactoryTransactionAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2015-09-24 11:48:51,050 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer [Line:79 ] - Tomcat initialized with port(s): 8900 (http)
2015-09-24 11:48:51,234 [main] INFO  o.a.catalina.core.StandardService [Line:180] - Starting service Tomcat
2015-09-24 11:48:51,235 [main] INFO  o.a.catalina.core.StandardEngine [Line:180] - Starting Servlet Engine: Apache Tomcat/8.0.23
2015-09-24 11:48:51,314 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] [Line:180] - Initializing Spring embedded WebApplicationContext
2015-09-24 11:48:51,315 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader [Line:268] - Root WebApplicationContext: initialization completed in 1702 ms
2015-09-24 11:48:52,506 [localhost-startStop-1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean [Line:339] - Building JPA container EntityManagerFactory for persistence unit 'default'
2015-09-24 11:48:53,588 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/css/**'], []
2015-09-24 11:48:53,589 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/js/**'], []
2015-09-24 11:48:53,589 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/images/**'], []
2015-09-24 11:48:53,589 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/**/favicon.ico'], []
2015-09-24 11:48:53,590 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: Ant [pattern='/error'], []
2015-09-24 11:48:53,616 [localhost-startStop-1] INFO  o.s.s.web.DefaultSecurityFilterChain [Line:28 ] - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/**']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@133c82e, org.springframework.security.web.context.SecurityContextPersistenceFilter@4410ffe0, org.springframework.security.web.header.HeaderWriterFilter@3ebd4f8b, org.springframework.security.web.authentication.logout.LogoutFilter@5394f5c3, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@58cbf2b8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6f5002a9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7606cf77, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@11cf6519, org.springframework.security.web.session.SessionManagementFilter@3dcbbd00, org.springframework.security.web.access.ExceptionTranslationFilter@4a0fd3e1, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@46bae15c]
2015-09-24 11:48:53,668 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean [Line:286] - Mapping filter: 'characterEncodingFilter' to: [/*]
2015-09-24 11:48:53,669 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean [Line:286] - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2015-09-24 11:48:53,669 [localhost-startStop-1] INFO  o.s.b.c.e.FilterRegistrationBean [Line:286] - Mapping filter: 'springSecurityFilterChain' to: [/*]
2015-09-24 11:48:53,670 [localhost-startStop-1] INFO  o.s.b.c.e.ServletRegistrationBean [Line:188] - Mapping servlet: 'dispatcherServlet' to [/]
2015-09-24 11:48:54,009 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter [Line:517] - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@19dc67c2: startup date [Thu Sep 24 11:48:49 CST 2015]; root of context hierarchy
2015-09-24 11:48:54,064 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/customers],methods=[PUT],consumes=[application/json]}" onto public zx.soft.sample.data.jpa.domain.Customer zx.soft.sample.data.jpa.web.CustomerController.addCustomer(zx.soft.sample.data.jpa.domain.Customer)
2015-09-24 11:48:54,064 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/customers/last],methods=[GET]}" onto public java.util.List<zx.soft.sample.data.jpa.domain.Customer> zx.soft.sample.data.jpa.web.CustomerController.findCustomerByLastName(java.lang.String)
2015-09-24 11:48:54,064 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/customers/first],methods=[GET]}" onto public java.util.List<zx.soft.sample.data.jpa.domain.Customer> zx.soft.sample.data.jpa.web.CustomerController.findCustomerByFirstName(java.lang.String)
2015-09-24 11:48:54,065 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/redis/customers],methods=[POST],consumes=[application/json]}" onto public void zx.soft.sample.data.jpa.web.RedisController.putObjects(java.util.List<zx.soft.sample.data.jpa.domain.Customer>)
2015-09-24 11:48:54,065 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/redis/customer],methods=[POST],consumes=[application/json]}" onto public void zx.soft.sample.data.jpa.web.RedisController.putObject(zx.soft.sample.data.jpa.domain.Customer)
2015-09-24 11:48:54,067 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest)
2015-09-24 11:48:54,067 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping [Line:217] - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
